time_s,envelope
0.000000000,1.430726
0.000113379,1.434774
0.000226757,1.438831
0.000340136,1.442896
0.000453515,1.446969
0.000566893,1.451050
0.000680272,1.455137
0.000793651,1.459230
0.000907029,1.463329
0.001020408,1.467434
0.001133787,1.471542
0.001247166,1.475655
0.001360544,1.479772
0.001473923,1.483892
0.001587302,1.488014
0.001700680,1.492139
0.001814059,1.496265
0.001927438,1.500393
0.002040816,1.504522
0.002154195,1.508651
0.002267574,1.512781
0.002380952,1.516910
0.002494331,1.521038
0.002607710,1.525166
0.002721088,1.529291
0.002834467,1.533415
0.002947846,1.537537
0.003061224,1.541656
0.003174603,1.545773
0.003287982,1.549886
0.003401361,1.553996
0.003514739,1.558102
0.003628118,1.562204
0.003741497,1.566302
0.003854875,1.570395
0.003968254,1.574483
0.004081633,1.578565
0.004195011,1.582643
0.004308390,1.586715
0.004421769,1.590780
0.004535147,1.594840
0.004648526,1.598893
0.004761905,1.602940
0.004875283,1.606979
0.004988662,1.611012
0.005102041,1.615037
0.005215420,1.619055
0.005328798,1.623065
0.005442177,1.627068
0.005555556,1.631062
0.005668934,1.635048
0.005782313,1.639025
0.005895692,1.642994
0.006009070,1.646954
0.006122449,1.650905
0.006235828,1.654847
0.006349206,1.658779
0.006462585,1.662702
0.006575964,1.666615
0.006689342,1.670519
0.006802721,1.674412
0.006916100,1.678295
0.007029478,1.682168
0.007142857,1.686030
0.007256236,1.689882
0.007369615,1.693723
0.007482993,1.697553
0.007596372,1.701372
0.007709751,1.705180
0.007823129,1.708976
0.007936508,1.712762
0.008049887,1.716535
0.008163265,1.720297
0.008276644,1.724048
0.008390023,1.727786
0.008503401,1.731513
0.008616780,1.735228
0.008730159,1.738930
0.008843537,1.742621
0.008956916,1.746299
0.009070295,1.749965
0.009183673,1.753618
0.009297052,1.757260
0.009410431,1.760889
0.009523810,1.764505
0.009637188,1.768108
0.009750567,1.771699
0.009863946,1.775278
0.009977324,1.778843
0.010090703,1.782396
0.010204082,1.785936
0.010317460,1.789464
0.010430839,1.792978
0.010544218,1.796480
0.010657596,1.799969
0.010770975,1.803444
0.010884354,1.806907
0.010997732,1.810357
0.011111111,1.813793
0.011224490,1.817217
0.011337868,1.820627
0.011451247,1.824024
0.011564626,1.827408
0.011678005,1.830778
0.011791383,1.834135
0.011904762,1.837479
0.012018141,1.840809
0.012131519,1.844126
0.012244898,1.847429
0.012358277,1.850719
0.012471655,1.853995
0.012585034,1.857258
0.012698413,1.860506
0.012811791,1.863742
0.012925170,1.866963
0.013038549,1.870170
0.013151927,1.873364
0.013265306,1.876544
0.013378685,1.879710
0.013492063,1.882862
0.013605442,1.886000
0.013718821,1.889124
0.013832200,1.892234
0.013945578,1.895330
0.014058957,1.898412
0.014172336,1.901480
0.014285714,1.904533
0.014399093,1.907573
0.014512472,1.910599
0.014625850,1.913610
0.014739229,1.916607
0.014852608,1.919590
0.014965986,1.922559
0.015079365,1.925514
0.015192744,1.928455
