label,12_u1_220_p
time_s,envelope
0.000000000,34.757389
0.000113379,34.757366
0.000226757,34.757343
0.000340136,34.757313
0.000453515,34.757278
0.000566893,34.757240
0.000680272,34.757202
0.000793651,34.757160
0.000907029,34.757114
0.001020408,34.757069
0.001133787,34.757015
0.001247166,34.756962
0.001360544,34.756905
0.001473923,34.756844
0.001587302,34.756783
0.001700680,34.756714
0.001814059,34.756649
0.001927438,34.756577
0.002040816,34.756500
0.002154195,34.756424
0.002267574,34.756344
0.002380952,34.756260
0.002494331,34.756168
0.002607710,34.756077
0.002721088,34.755981
0.002834467,34.755882
0.002947846,34.755775
0.003061224,34.755669
0.003174603,34.755550
0.003287982,34.755432
0.003401361,34.755310
0.003514739,34.755180
0.003628118,34.755051
0.003741497,34.754913
0.003854875,34.754772
0.003968254,34.754623
0.004081633,34.754475
0.004195011,34.754318
0.004308390,34.754158
0.004421769,34.753994
0.004535147,34.753826
0.004648526,34.753654
0.004761905,34.753475
0.004875283,34.753296
0.004988662,34.753113
0.005102041,34.752926
0.005215420,34.752735
0.005328798,34.752541
0.005442177,34.752342
0.005555556,34.752140
0.005668934,34.751934
0.005782313,34.751724
0.005895692,34.751511
0.006009070,34.751297
0.006122449,34.751083
0.006235828,34.750862
0.006349206,34.750641
0.006462585,34.750420
0.006575964,34.750195
0.006689342,34.749969
0.006802721,34.749741
0.006916100,34.749516
0.007029478,34.749287
0.007142857,34.749058
0.007256236,34.748829
0.007369615,34.748596
0.007482993,34.748367
0.007596372,34.748138
0.007709751,34.747906
0.007823129,34.747677
0.007936508,34.747444
0.008049887,34.747211
0.008163265,34.746979
0.008276644,34.746746
0.008390023,34.746513
0.008503401,34.746284
0.008616780,34.746056
0.008730159,34.745827
0.008843537,34.745602
0.008956916,34.745380
0.009070295,34.745159
0.009183673,34.744942
0.009297052,34.744724
0.009410431,34.744514
0.009523810,34.744305
0.009637188,34.744102
0.009750567,34.743904
0.009863946,34.743706
0.009977324,34.743519
0.010090703,34.743332
0.010204082,34.743149
0.010317460,34.742973
0.010430839,34.742802
0.010544218,34.742638
0.010657596,34.742477
0.010770975,34.742321
0.010884354,34.742172
0.010997732,34.742027
0.011111111,34.741890
0.011224490,34.741756
0.011337868,34.741631
0.011451247,34.741512
0.011564626,34.741402
0.011678005,34.741295
0.011791383,34.741199
0.011904762,34.741108
0.012018141,34.741028
0.012131519,34.740952
0.012244898,34.740883
0.012358277,34.740826
0.012471655,34.740772
0.012585034,34.740726
0.012698413,34.740692
0.012811791,34.740662
0.012925170,34.740639
0.013038549,34.740623
0.013151927,34.740616
0.013265306,34.740612
0.013378685,34.740616
0.013492063,34.740631
0.013605442,34.740650
0.013718821,34.740677
0.013832200,34.740707
0.013945578,34.740749
0.014058957,34.740791
0.014172336,34.740845
0.014285714,34.740902
0.014399093,34.740967
0.014512472,34.741039
0.014625850,34.741116
0.014739229,34.741199
0.014852608,34.741287
0.014965986,34.741383
0.015079365,34.741486
0.015192744,34.741592
0.015306122,34.741707
0.015419501,34.741829
0.015532880,34.741955
0.015646259,34.742088
0.015759637,34.742229
0.015873016,34.742374
0.015986395,34.742527
0.016099773,34.742687
0.016213152,34.742855
0.016326531,34.743031
0.016439909,34.743210
0.016553288,34.743401
0.016666667,34.743603
0.016780045,34.743809
0.016893424,34.744022
0.017006803,34.744244
0.017120181,34.744473
0.017233560,34.744713
0.017346939,34.744957
0.017460317,34.745216
0.017573696,34.745476
0.017687075,34.745747
0.017800454,34.746025
0.017913832,34.746311
0.018027211,34.746605
0.018140590,34.746906
0.018253968,34.747211
0.018367347,34.747528
0.018480726,34.747849
0.018594104,34.748177
0.018707483,34.748512
0.018820862,34.748856
0.018934240,34.749199
0.019047619,34.749550
0.019160998,34.749905
0.019274376,34.750263
0.019387755,34.750626
0.019501134,34.750992
0.019614512,34.751362
0.019727891,34.751736
0.019841270,34.752110
0.019954649,34.752487
0.020068027,34.752865
0.020181406,34.753246
0.020294785,34.753628
0.020408163,34.754009
0.020521542,34.754391
0.020634921,34.754776
0.020748299,34.755157
0.020861678,34.755543
0.020975057,34.755928
0.021088435,34.756313
0.021201814,34.756699
0.021315193,34.757084
0.021428571,34.757469
0.021541950,34.757854
0.021655329,34.758240
0.021768707,34.758625
0.021882086,34.759010
0.021995465,34.759392
0.022108844,34.759777
0.022222222,34.760159
0.022335601,34.760540
0.022448980,34.760921
0.022562358,34.761303
0.022675737,34.761681
0.022789116,34.762058
0.022902494,34.762436
0.023015873,34.762806
0.023129252,34.763180
0.023242630,34.763550
0.023356009,34.763916
0.023469388,34.764278
0.023582766,34.764641
0.023696145,34.764999
0.023809524,34.765350
0.023922902,34.765697
0.024036281,34.766045
0.024149660,34.766384
0.024263039,34.766720
0.024376417,34.767044
0.024489796,34.767368
0.024603175,34.767685
0.024716553,34.767990
0.024829932,34.768291
0.024943311,34.768581
0.025056689,34.768864
0.025170068,34.769142
0.025283447,34.769405
0.025396825,34.769661
0.025510204,34.769905
0.025623583,34.770142
0.025736961,34.770367
0.025850340,34.770580
0.025963719,34.770779
0.026077098,34.770969
0.026190476,34.771145
0.026303855,34.771309
0.026417234,34.771461
0.026530612,34.771603
0.026643991,34.771729
0.026757370,34.771843
0.026870748,34.771938
0.026984127,34.772026
0.027097506,34.772095
0.027210884,34.772152
0.027324263,34.772198
0.027437642,34.772224
0.027551020,34.772236
0.027664399,34.772236
0.027777778,34.772217
0.027891156,34.772182
0.028004535,34.772137
0.028117914,34.772072
0.028231293,34.771992
0.028344671,34.771900
0.028458050,34.771790
0.028571429,34.771664
0.028684807,34.771523
0.028798186,34.771366
0.028911565,34.771191
0.029024943,34.771004
0.029138322,34.770802
0.029251701,34.770580
0.029365079,34.770344
0.029478458,34.770092
0.029591837,34.769817
0.029705215,34.769535
0.029818594,34.769226
0.029931973,34.768906
0.030045351,34.768566
0.030158730,34.768211
0.030272109,34.767841
0.030385488,34.767452
0.030498866,34.767040
0.030612245,34.766617
0.030725624,34.766174
